,time,precipitation
583,2017-08-06,0.83076304
584,2017-08-07,0.634885
585,2017-08-08,0.57913023
586,2017-08-09,0.6738721
587,2017-08-10,1.0516118
588,2017-08-11,0.9162025
589,2017-08-12,0.85567003
590,2017-08-13,0.45852664
591,2017-08-14,0.3287619
592,2017-08-15,0.31397352
593,2017-08-16,0.3780746
594,2017-08-17,0.3303368
595,2017-08-18,0.25767273
596,2017-08-19,0.27519733
597,2017-08-20,0.48803777
598,2017-08-21,0.25143203
599,2017-08-22,0.22450237
600,2017-08-23,0.25633213
601,2017-08-24,0.16318774
602,2017-08-25,0.450477
603,2017-08-26,0.35739785
604,2017-08-27,0.21201445
605,2017-08-28,0.12247929
606,2017-08-29,0.14459348
607,2017-08-30,0.23205383
608,2017-08-31,0.25354147
609,2017-09-01,0.15781772
610,2017-09-02,0.10620342
611,2017-09-03,0.2578418
612,2017-09-04,0.3196188
613,2017-09-05,0.2626937
614,2017-09-06,0.3065657
615,2017-09-07,0.23564582
616,2017-09-08,0.17638122
617,2017-09-09,0.14318706
618,2017-09-10,0.16850166
619,2017-09-11,0.23451607
620,2017-09-12,0.35526502
621,2017-09-13,0.4483718
622,2017-09-14,0.22156411
623,2017-09-15,0.1379442
624,2017-09-16,0.29308134
625,2017-09-17,0.28380004
626,2017-09-18,0.451108
627,2017-09-19,0.26009527
628,2017-09-20,0.23253348
629,2017-09-21,0.20523955
630,2017-09-22,0.18810597
631,2017-09-23,0.3282281
632,2017-09-24,0.24104758
633,2017-09-25,0.45860445
634,2017-09-26,0.38926464
635,2017-09-27,0.20043057
636,2017-09-28,0.4423029
637,2017-09-29,0.7731102
638,2017-09-30,0.60477275
639,2017-10-01,0.44067058
640,2017-10-02,0.89678764
641,2017-10-03,0.51758236
642,2017-10-04,0.32041287
643,2017-10-05,0.18776628
644,2017-10-06,0.19852138
645,2017-10-07,0.24088755
646,2017-10-08,0.23427472
647,2017-10-09,0.339356
648,2017-10-10,0.50225604
649,2017-10-11,0.26125574
650,2017-10-12,0.6144723
651,2017-10-13,0.56687313
652,2017-10-14,0.48671335
653,2017-10-15,0.4478605
654,2017-10-16,0.31358373
655,2017-10-17,0.66796035
656,2017-10-18,0.36644298
657,2017-10-19,0.3811236
658,2017-10-20,0.14331569
659,2017-10-21,0.06000248
660,2017-10-22,0.23993875
661,2017-10-23,0.3732052
662,2017-10-24,0.3900696
663,2017-10-25,0.27694175
664,2017-10-26,0.2647193
665,2017-10-27,0.33133066
666,2017-10-28,0.37965396
667,2017-10-29,0.38045532
668,2017-10-30,0.72976905
669,2017-10-31,0.38709018
670,2017-11-01,0.24701568
671,2017-11-02,0.2779985
672,2017-11-03,0.3371219
673,2017-11-04,0.67853737
674,2017-11-05,0.7795862
675,2017-11-06,0.50924367
676,2017-11-07,0.5289905
677,2017-11-08,0.52884686
678,2017-11-09,0.6254776
679,2017-11-10,0.26370415
680,2017-11-11,0.20238481
681,2017-11-12,0.1564546
682,2017-11-13,0.107723616
683,2017-11-14,0.14637464
684,2017-11-15,0.20585164
685,2017-11-16,0.2491938
686,2017-11-17,0.42599675
687,2017-11-18,0.3986536
688,2017-11-19,0.5831152
689,2017-11-20,0.5941728
690,2017-11-21,0.4920853
691,2017-11-22,0.33521867
692,2017-11-23,0.2698112
693,2017-11-24,0.3081162
694,2017-11-25,0.23882434
695,2017-11-26,0.32753974
696,2017-11-27,0.18080436
697,2017-11-28,0.30507684
698,2017-11-29,0.61615
699,2017-11-30,0.39800632
700,2017-12-01,0.20730466
701,2017-12-02,0.23842208
702,2017-12-03,0.5397849
